DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
23-Jul-2025,EQ,"1,209.90","1,258.00","1,209.90","1,218.80","1,256.00","1,255.40","1,242.65","1,314.30","836.60",1364458,"1,69,55,38,527.60",56734
22-Jul-2025,EQ,"1,229.80","1,229.80","1,207.50","1,218.20","1,220.00","1,218.80","1,218.82","1,314.30","836.60",1896694,"2,31,17,24,462.60",60806
21-Jul-2025,EQ,"1,217.40","1,226.50","1,201.00","1,215.70","1,216.40","1,218.20","1,217.10","1,314.30","836.60",1633631,"1,98,82,91,813.80",76214
18-Jul-2025,EQ,"1,241.50","1,249.10","1,213.10","1,243.60","1,216.20","1,215.70","1,218.15","1,314.30","836.60",2382955,"2,90,27,88,101.60",62715
17-Jul-2025,EQ,"1,276.00","1,276.00","1,238.80","1,266.20","1,241.90","1,243.60","1,251.63","1,314.30","836.60",1238628,"1,55,03,02,981.60",40892
16-Jul-2025,EQ,"1,262.50","1,278.00","1,256.40","1,261.10","1,263.00","1,266.20","1,268.06","1,314.30","836.60",1352972,"1,71,56,45,873.50",46735
15-Jul-2025,EQ,"1,256.00","1,263.60","1,240.80","1,249.60","1,261.00","1,261.10","1,255.04","1,314.30","836.60",824627,"1,03,49,42,246.00",39414
14-Jul-2025,EQ,"1,230.00","1,263.20","1,220.00","1,219.20","1,251.80","1,249.60","1,247.34","1,314.30","836.60",1968679,"2,45,56,16,972.70",67437
11-Jul-2025,EQ,"1,249.70","1,251.50","1,215.50","1,251.60","1,219.90","1,219.20","1,224.56","1,314.30","836.60",2348913,"2,87,63,92,664.00",112983
10-Jul-2025,EQ,"1,240.00","1,255.00","1,229.00","1,247.40","1,250.60","1,251.60","1,242.89","1,314.30","836.60",1822565,"2,26,52,49,320.50",86019
09-Jul-2025,EQ,"1,291.00","1,300.80","1,245.00","1,295.70","1,246.00","1,247.40","1,262.34","1,314.30","836.60",1996494,"2,52,02,56,967.40",79758
08-Jul-2025,EQ,"1,303.90","1,310.80","1,287.10","1,299.60","1,300.00","1,295.70","1,297.62","1,314.30","836.60",1351691,"1,75,39,78,045.30",60988
07-Jul-2025,EQ,"1,303.10","1,305.00","1,289.40","1,298.20","1,296.10","1,299.60","1,299.67","1,314.30","836.60",639489,"83,11,22,294.30",37816
04-Jul-2025,EQ,"1,306.80","1,314.30","1,286.00","1,301.40","1,296.40","1,298.20","1,300.24","1,314.30","836.60",1062360,"1,38,13,25,724.00",60244
03-Jul-2025,EQ,"1,279.00","1,308.60","1,279.00","1,284.80","1,305.00","1,301.40","1,300.18","1,308.60","836.60",2615624,"3,40,07,83,111.20",70391
02-Jul-2025,EQ,"1,269.20","1,299.00","1,254.30","1,279.70","1,292.00","1,284.80","1,279.50","1,307.90","836.60",1534237,"1,96,30,54,417.40",53413
01-Jul-2025,EQ,"1,285.00","1,307.90","1,271.60","1,276.00","1,280.40","1,279.70","1,284.65","1,307.90","836.60",2067169,"2,65,55,92,238.20",80829
30-Jun-2025,EQ,"1,284.50","1,296.80","1,271.10","1,279.30","1,275.00","1,276.00","1,278.55","1,296.80","836.60",1890046,"2,41,65,20,638.10",111941
27-Jun-2025,EQ,"1,270.00","1,296.80","1,255.10","1,266.50","1,275.10","1,279.30","1,279.80","1,296.80","836.60",9937898,"12,71,85,34,629.30",173008
26-Jun-2025,EQ,"1,250.00","1,275.00","1,241.70","1,239.00","1,266.60","1,266.50","1,261.67","1,275.00","836.60",4025154,"5,07,84,31,870.20",112617
